1988 1 7 305.1800 0
1988 1 8 294.4500 0
1988 1 11 276.9700 0
1988 1 12 284.3600 0
1988 1 13 282.9200 0
1988 1 14 279.5100 0
1988 1 15 282.9400 0
1988 1 18 289.7000 0
1988 1 19 280.5500 0
1988 1 20 275.6300 0
1988 1 21 274.5200 0
1988 1 22 276.4700 0
1988 1 25 273.1000 0
1988 1 26 270.4300 0
1988 1 27 266.2700 0
1988 1 28 264.0100 0
1988 1 29 269.1600 0
1988 2 1 276.2100 0
1988 2 2 284.0500 0
1988 2 3 285.2700 0
1988 2 4 288.2600 0
1988 2 5 294.2600 0
1988 2 8 299.1500 0
1988 2 9 297.9300 0
1988 2 10 293.3000 0
1988 2 11 293.5300 0
1988 2 12 294.4500 0
1988 2 15 293.7900 0
1988 2 16 294.6400 0
1988 2 17 290.6100 0
1988 2 18 291.9200 0
1988 2 19 291.6300 0
1988 2 23 291.2300 0
1988 2 24 291.0500 0
1988 2 25 291.8400 0
1988 2 26 296.0800 0
1988 2 29 291.4400 0
1988 3 1 296.8000 0
1988 3 2 300.5400 0
1988 3 3 301.4300 0
1988 3 4 307.7900 0
1988 3 7 316.1100 0
1988 3 8 319.7500 0
1988 3 9 320.0500 0
1988 3 10 316.4600 0
1988 3 11 319.1900 0
1988 3 14 319.1900 0
1988 3 15 321.5000 0
1988 3 16 320.7100 0
1988 3 17 320.3700 0
1988 3 18 321.0100 0
1988 3 21 318.2500 0
1988 3 22 314.5500 0
1988 3 23 310.6600 0
1988 3 24 313.1500 0
1988 3 28 310.1800 0
1988 3 29 306.6600 0
1988 3 30 306.3800 0
1988 3 31 305.9900 0
1988 4 1 307.4000 0
1988 4 4 310.4200 0
1988 4 5 311.4000 0
1988 4 6 311.7400 0
1988 4 7 314.9100 0
1988 4 12 317.0200 0
1988 4 13 316.3000 0
1988 4 14 318.6700 0
1988 4 15 312.3700 0
1988 4 18 312.8800 0
1988 4 19 311.4400 0
1988 4 20 311.7000 0
1988 4 21 313.2300 0
1988 4 22 314.3100 0
1988 4 25 309.9900 0
1988 4 26 310.6400 0
1988 4 27 313.0300 0
1988 4 28 313.9500 0
1988 4 29 314.8900 0
1988 5 2 313.8000 0
1988 5 3 312.1200 0
1988 5 4 310.2100 0
1988 5 5 308.1100 0
1988 5 6 306.1000 0
1988 5 9 303.4900 0
1988 5 10 301.1000 0
1988 5 11 298.7600 0
1988 5 12 293.7500 0
1988 5 13 292.2900 0
1988 5 16 294.4300 0
1988 5 17 298.6600 0
1988 5 18 301.7400 0
1988 5 19 300.4400 0
1988 5 20 297.5900 0
1988 5 23 296.0600 0
1988 5 24 295.6000 0
1988 5 25 294.5200 0
1988 5 26 293.7100 0
1988 5 27 293.3300 0
1988 5 31 292.8300 0
1988 6 1 291.6100 0
1988 6 2 289.7900 0
1988 6 3 286.9200 0
1988 6 6 287.3300 0
1988 6 7 286.4400 0
1988 6 8 283.3200 0
1988 6 9 280.4900 0
1988 6 10 279.0700 0
1988 6 13 277.8800 0
1988 6 14 275.0000 0
1988 6 15 275.9000 0
1988 6 16 280.3700 0
1988 6 17 287.4700 0
1988 6 20 294.2500 0
1988 6 21 298.3800 0
1988 6 22 298.5700 0
1988 6 23 294.9800 0
1988 6 24 297.0500 0
1988 6 27 292.4300 0
1988 6 28 289.1000 0
1988 6 29 286.9200 0
1988 6 30 283.8500 0
1988 7 1 286.0200 0
1988 7 4 285.7100 0
1988 7 5 283.1200 0
1988 7 6 280.5400 0
1988 7 7 280.4700 0
1988 7 8 280.4300 0
1988 7 11 277.7600 0
1988 7 12 278.1500 0
1988 7 13 277.4800 0
1988 7 14 276.8300 0
1988 7 15 276.8300 0
1988 7 18 278.3500 0
1988 7 19 283.7600 0
1988 7 20 284.5000 0
1988 7 21 287.1800 0
1988 7 22 288.2700 0
1988 7 25 291.4200 0
1988 7 26 291.1700 0
1988 7 27 287.4700 0
1988 7 28 285.8500 0
1988 7 29 284.8600 0
1988 8 1 284.7800 0
1988 8 2 282.2800 0
1988 8 3 280.5000 0
1988 8 4 279.9000 0
1988 8 5 284.3200 0
1988 8 8 282.2300 0
1988 8 9 284.6300 0
1988 8 10 286.2000 0
1988 8 11 287.3600 0
1988 8 12 287.1700 0
1988 8 16 287.3300 0
1988 8 17 287.8200 0
1988 8 18 291.9700 0
1988 8 19 292.2200 0
1988 8 22 288.8900 0
1988 8 23 287.8200 0
1988 8 24 286.7000 0
1988 8 25 287.0200 0
1988 8 26 289.0000 0
1988 8 29 285.8600 0
1988 8 30 282.9700 0
1988 8 31 282.0300 0
1988 9 1 283.0000 0
1988 9 2 283.0200 0
1988 9 5 283.5800 0
1988 9 6 282.8300 0
1988 9 7 282.2000 0
1988 9 8 282.3800 0
1988 9 9 282.9500 0
1988 9 12 283.5200 0
1988 9 13 282.1900 0
1988 9 14 283.4500 0
1988 9 15 284.8500 0
1988 9 16 284.2400 0
1988 9 19 283.2100 0
1988 9 20 284.2800 0
1988 9 21 284.3800 0
1988 9 22 285.1700 0
1988 9 23 288.2400 0
1988 9 26 292.8300 0
1988 9 27 294.1300 0
1988 9 28 289.2500 0
1988 9 29 287.5800 0
1988 9 30 289.4900 0
1988 10 3 291.4400 0
1988 10 4 293.4600 0
1988 10 5 298.2800 0
1988 10 6 303.5000 0
1988 10 7 305.4200 0
1988 10 10 310.0700 0
1988 10 11 310.2400 0
1988 10 12 306.1700 0
1988 10 13 304.3400 0
1988 10 14 304.4600 0
1988 10 17 304.6100 0
1988 10 18 303.5500 0
1988 10 19 304.7700 0
1988 10 20 303.9900 0
1988 10 21 304.1600 0
1988 10 24 304.2800 0
1988 10 25 302.5400 0
1988 10 26 299.6200 0
1988 10 27 299.1300 0
1988 10 31 297.6300 0
1988 11 1 303.2300 0
1988 11 2 300.9900 0
1988 11 3 300.3900 0
1988 11 4 300.6600 0
1988 11 7 298.5500 0
1988 11 8 296.2700 0
1988 11 9 297.1400 0
1988 11 10 297.4900 0
1988 11 11 298.0200 0
1988 11 14 293.1600 0
1988 11 15 288.8000 0
1988 11 16 289.2000 0
1988 11 17 291.1700 0
1988 11 18 292.7800 0
1988 11 21 294.0100 0
1988 11 22 291.2100 0
1988 11 23 288.5200 0
1988 11 24 285.5300 0
1988 11 25 283.5600 0
1988 11 28 276.1100 0
1988 11 29 270.0600 0
1988 11 30 276.8100 0
1988 12 1 278.3400 0
1988 12 2 278.4200 0
1988 12 5 277.5300 0
1988 12 6 278.4100 0
1988 12 7 278.5300 0
1988 12 8 276.9000 0
1988 12 9 277.2700 0
1988 12 12 278.6700 0
1988 12 13 278.7500 0
1988 12 14 280.6400 0
1988 12 15 282.1500 0
1988 12 16 281.1400 0
1988 12 19 279.6400 0
1988 12 20 281.5400 0
1988 12 21 280.8000 0
1988 12 22 280.6200 0
1988 12 23 279.6700 0
1988 12 27 279.8600 0
1988 12 28 277.8700 0
1988 12 29 278.6700 0
1988 12 30 279.6500 0
1989 1 2 283.6000 0
1989 1 3 284.8600 0
1989 1 4 283.2500 0
1989 1 5 281.0400 0
1989 1 9 279.2700 0
1989 1 10 276.4700 0
1989 1 11 277.7400 0
1989 1 12 276.7900 0
1989 1 13 276.6000 0
1989 1 16 276.5200 0
1989 1 17 276.4800 0
1989 1 18 276.0500 0
1989 1 19 276.1600 0
1989 1 20 274.6400 0
1989 1 23 272.5700 0
1989 1 24 268.5100 0
1989 1 25 268.3000 0
1989 1 26 269.7200 0
1989 1 27 269.6700 0
1989 1 30 267.5700 0
1989 1 31 268.3500 0
1989 2 1 269.5900 0
1989 2 2 271.6100 0
1989 2 3 272.6200 0
1989 2 6 276.4900 0
1989 2 7 274.5600 0
1989 2 8 274.1000 0
1989 2 9 275.0500 0
1989 2 10 273.8500 0
1989 2 13 273.6500 0
1989 2 14 272.2800 0
1989 2 15 270.9800 0
1989 2 16 268.0400 0
1989 2 17 266.1300 0
1989 2 20 265.8700 0
1989 2 21 264.0100 0
1989 2 23 263.4300 0
1989 2 24 263.6400 0
1989 2 27 263.5600 0
1989 2 28 263.9000 0
1989 3 1 264.4000 0
1989 3 2 264.3900 0
1989 3 3 264.3700 0
1989 3 6 263.6500 0
1989 3 7 263.6600 0
1989 3 8 263.6800 0
1989 3 9 262.1800 0
1989 3 10 261.9100 0
1989 3 14 261.4900 0
1989 3 15 261.1800 0
1989 3 16 260.0700 0
1989 3 17 261.5500 0
1989 3 20 260.8900 0
1989 3 21 260.6500 0
1989 3 22 260.4600 0
1989 3 23 260.0400 0
1989 3 24 260.7500 0
1989 3 27 262.2600 0
1989 3 28 264.5200 0
1989 3 29 265.6700 0
1989 3 30 267.7000 0
1989 3 31 268.2300 0
1989 4 3 270.7600 0
1989 4 4 275.9900 0
1989 4 5 279.5100 0
1989 4 10 280.2300 0
1989 4 12 274.9300 0
1989 4 13 276.6000 0
1989 4 14 278.1500 0
1989 4 17 277.5300 0
1989 4 18 277.6900 0
1989 4 19 276.4700 0
1989 4 20 275.3200 0
1989 4 21 274.2500 0
1989 4 24 272.4600 0
1989 4 25 271.9300 0
1989 4 26 274.6000 0
1989 4 27 277.6800 0
1989 5 2 288.0300 0
1989 5 3 288.7400 0
1989 5 4 289.2200 0
1989 5 5 287.1600 0
1989 5 8 284.7000 0
1989 5 9 283.1800 0
1989 5 10 284.6300 0
1989 5 11 284.2200 0
1989 5 12 285.7300 0
1989 5 15 286.6800 0
1989 5 16 288.1500 0
1989 5 17 288.8800 0
1989 5 18 289.4500 0
1989 5 19 288.8400 0
1989 5 22 290.3200 0
1989 5 23 291.5400 0
1989 5 24 291.6700 0
1989 5 25 292.0200 0
1989 5 26 293.4600 0
1989 5 29 296.0100 0
1989 5 31 305.4200 0
1989 6 1 316.6700 0
1989 6 2 328.1200 0
1989 6 5 323.5300 0
1989 6 6 318.8900 0
1989 6 7 319.6200 0
1989 6 8 323.1800 0
1989 6 9 324.1200 0
1989 6 12 317.3600 0
1989 6 13 314.7400 0
1989 6 14 314.1800 0
1989 6 15 316.5500 0
1989 6 16 317.8800 0
1989 6 20 291.9300 0
1989 6 21 296.0200 0
1989 6 22 291.8300 0
1989 6 23 298.0000 0
1989 6 26 295.1500 0
1989 6 27 290.1900 0
1989 6 28 295.7500 0
1989 6 29 303.2100 0
1989 6 30 300.0800 0
1989 7 3 314.2500 0
1989 7 4 319.8900 0
1989 7 5 317.3500 0
1989 7 6 314.8200 0
1989 7 7 315.6400 0
1989 7 10 307.7600 0
1989 7 11 305.4900 0
1989 7 12 304.3200 0
1989 7 13 305.4200 0
1989 7 14 306.9600 0
1989 7 17 308.2900 0
1989 7 18 310.1800 0
1989 7 19 312.1800 0
1989 7 20 314.2500 0
1989 7 21 316.4200 0
1989 7 24 323.4100 0
1989 7 25 324.6800 0
1989 7 26 319.8600 0
1989 7 27 320.4600 0
1989 7 28 325.7600 0
1989 7 31 330.5100 0
1989 8 1 337.2600 0
1989 8 2 336.2100 0
1989 8 3 334.0600 0
1989 8 4 332.6200 0
1989 8 7 330.8700 0
1989 8 8 334.8700 0
1989 8 9 342.3700 0
1989 8 10 354.7700 0
1989 8 11 362.3500 0
1989 8 16 370.8000 0
1989 8 17 366.5300 0
1989 8 18 360.1900 0
1989 8 21 353.9400 0
1989 8 22 354.5800 0
1989 8 23 356.6900 0
1989 8 24 363.1200 0
1989 8 25 366.0200 0
1989 8 28 366.3000 0
1989 8 29 364.1200 0
1989 8 30 370.3500 0
1989 8 31 373.1900 0
1989 9 1 379.2400 0
1989 9 4 387.7200 0
1989 9 5 390.3700 0
1989 9 6 386.9600 0
1989 9 7 392.9300 0
1989 9 8 402.2300 0
1989 9 11 420.0000 0
1989 9 12 444.3000 0
1989 9 13 439.7000 0
1989 9 14 434.5000 0
1989 9 15 440.5000 0
1989 9 18 444.1900 0
1989 9 19 441.2600 0
1989 9 20 441.0900 0
1989 9 21 442.0500 0
1989 9 22 447.6000 0
1989 9 25 453.3200 0
1989 9 26 449.9300 0
1989 9 27 463.7800 0
1989 9 28 494.0000 0
1989 9 29 516.7100 0
1989 10 2 527.7100 0
1989 10 3 526.4300 0
1989 10 4 512.9400 0
1989 10 5 501.8600 0
1989 10 6 519.4200 0
1989 10 9 526.1300 0
1989 10 10 512.6600 0
1989 10 11 508.5600 0
1989 10 12 519.8400 0
1989 10 13 506.0200 0
1989 10 16 455.1400 0
1989 10 17 497.7900 0
1989 10 18 489.3500 0
1989 10 19 477.4600 0
1989 10 20 484.7700 0
1989 10 23 485.1800 0
1989 10 24 478.1700 0
1989 10 25 472.3100 0
1989 10 26 479.6300 0
1989 10 27 485.1700 0
1989 10 30 496.3800 0
1989 10 31 504.7000 0
1989 11 1 508.6000 0
1989 11 2 505.6000 0
1989 11 3 519.7300 0
1989 11 6 473.7800 0
1989 11 7 461.9700 0
1989 11 8 449.7100 0
1989 11 9 467.4300 0
1989 11 10 448.0600 0
1989 11 13 443.2000 0
1989 11 14 455.9800 0
1989 11 15 471.9400 0
1989 11 16 462.1600 0
1989 11 17 455.3400 0
1989 11 20 468.0400 0
1989 11 21 474.8300 0
1989 11 22 502.7200 0
1989 11 23 496.6700 0
1989 11 24 487.5700 0
1989 11 27 473.7400 0
1989 11 28 472.1900 0
1989 11 29 476.6800 0
1989 11 30 473.1700 0
1989 12 1 466.3800 0
1989 12 4 454.3900 0
1989 12 5 444.4000 0
1989 12 6 447.8400 0
1989 12 7 450.8400 0
1989 12 8 454.3000 0
1989 12 11 451.9700 0
1989 12 12 452.5000 0
1989 12 13 450.9100 0
1989 12 14 452.4000 0
1989 12 15 459.6200 0
1989 12 18 462.5600 0
1989 12 19 462.1100 0
1989 12 20 462.3400 0
1989 12 21 461.0400 0
1989 12 22 463.4500 0
1989 12 27 463.7300 0
1989 12 28 460.0800 0
1989 12 29 459.4300 0
1990 1 2 460.6800 163
1990 1 3 472.9800 453
1990 1 4 492.1200 964
1990 1 5 488.9300 1860
1990 1 8 493.1600 533
1990 1 9 505.6400 1374
1990 1 10 507.1900 1173
1990 1 11 511.7400 839
1990 1 12 510.9500 1399
1990 1 15 519.1000 1995
1990 1 16 519.6300 1001
1990 1 17 511.4500 799
1990 1 18 511.2300 634
1990 1 19 518.4100 904
1990 1 22 519.1500 957
1990 1 23 517.3000 379
1990 1 24 520.0800 625
1990 1 25 525.3700 846
1990 1 26 530.8300 1409
1990 1 29 537.4800 865
1990 1 30 540.7200 1289
1990 1 31 540.5100 1047
1990 2 1 540.5400 881
1990 2 2 537.1300 1649
1990 2 5 541.8400 1160
1990 2 6 547.4400 1356
1990 2 7 556.7300 1060
1990 2 8 559.4900 1172
1990 2 9 566.3400 1279
1990 2 12 568.2100 1429
1990 2 13 561.2500 822
1990 2 14 567.5300 1079
1990 2 15 573.5900 1238
1990 2 16 577.0200 1163
1990 2 19 594.6800 1670
1990 2 20 610.2900 1892
1990 2 21 596.8200 1359
1990 2 22 596.0700 1250
1990 2 23 593.5300 1908
1990 2 27 586.0200 1276
1990 2 28 595.3600 1360
1990 3 1 623.7600 1888
1990 3 2 634.3000 2595
1990 3 5 643.3500 2779
1990 3 6 650.3300 2980
1990 3 7 652.0700 2668
1990 3 8 655.0400 1630
1990 3 9 675.8400 2898
1990 3 12 646.9300 3386
1990 3 13 711.7700 3385
1990 3 14 711.3700 4211
1990 3 15 681.3200 2844
1990 3 16 688.6200 2680
1990 3 19 706.3700 3301
1990 3 20 701.2500 3981
1990 3 21 690.7500 3148
1990 3 22 679.6900 1705
1990 3 23 665.8100 2341
1990 3 26 668.8300 1610
1990 3 27 663.6000 1523
1990 3 28 652.9000 1270
1990 3 29 636.7400 1850
1990 3 30 646.3100 2383
1990 4 2 641.4100 2084
1990 4 3 651.0700 4173
1990 4 4 670.7200 2480
1990 4 5 669.7500 2971
1990 4 6 671.9900 4033
1990 4 9 771.0400 4731
1990 4 10 822.6100 4876
1990 4 11 795.1700 3559
1990 4 12 807.7200 3526
1990 4 17 828.2300 3028
1990 4 18 843.3300 7311
1990 4 19 860.1000 5330
1990 4 20 902.1200 5175
1990 4 23 961.5800 9303
1990 4 24 949.6300 9084
1990 4 25 929.3900 5846
1990 4 26 933.1700 4890
1990 4 27 959.5600 5632
1990 4 30 973.5500 6127
1990 5 2 968.6900 5951
1990 5 3 984.9600 6456
1990 5 4 1002.0700 4721
1990 5 7 994.3900 3714
1990 5 8 985.7800 3709
1990 5 9 974.6800 3101
1990 5 10 968.8600 3287
1990 5 11 986.1100 5441
1990 5 14 1015.0500 8210
1990 5 15 1040.0800 7848
1990 5 16 1071.4800 8708
1990 5 17 1093.4800 9498
1990 5 18 1102.1700 13368
1990 5 21 1126.8500 10952
1990 5 22 1119.6000 11004
1990 5 23 1119.0500 9385
1990 5 24 1102.2400 7928
1990 5 25 1100.3199 10037
1990 5 28 1111.9800 11793
1990 5 29 1101.1600 8035
1990 5 30 1087.2500 4796
1990 5 31 1077.4900 4814
1990 6 1 1109.4500 13880
1990 6 5 1138.3800 7937
1990 6 6 1154.5699 7882
1990 6 7 1177.7200 7838
1990 6 8 1184.9399 9568
1990 6 11 1211.9500 10372
1990 6 12 1249.1801 13587
1990 6 13 1280.2300 13413
1990 6 14 1268.3500 10163
1990 6 15 1290.4600 13865
1990 6 18 1330.8700 10162
1990 6 19 1353.0800 10632
1990 6 20 1394.1400 13347
1990 6 21 1422.4399 13839
1990 6 22 1428.7800 11067
1990 6 25 1491.8400 15901
1990 6 26 1572.2900 16134
1990 6 27 1562.3800 13701
1990 6 28 1556.9800 9671
1990 6 29 1553.4301 6904
1990 7 2 1579.6700 11858
1990 7 3 1632.0300 14742
1990 7 4 1650.4600 2037
1990 7 5 1684.3101 18790
1990 7 9 1658.0300 14469
1990 7 10 1598.4600 12396
1990 7 12 1560.7600 12401
1990 7 13 1598.6500 9547
1990 7 16 1661.6400 12189
1990 7 17 1641.0699 9705
1990 7 18 1603.0500 9782
1990 7 19 1597.9000 6929
1990 7 24 1533.2400 6222
1990 7 25 1508.2700 5867
1990 7 26 1507.1200 7357
1990 7 30 1527.6600 4070
1990 7 31 1521.0100 3937
1990 8 1 1501.5699 4869
1990 8 2 1489.0100 3961
1990 8 6 1405.0900 3591
1990 8 7 1304.5300 4998
1990 8 8 1354.5000 6174
1990 8 9 1412.2200 5918
1990 8 13 1447.8500 5713
1990 8 14 1454.5200 3157
1990 8 16 1496.6100 2548
1990 8 20 1425.0200 3423
1990 8 22 1368.0500 3857
1990 8 23 1326.4399 3683
1990 8 27 1357.4800 5376
1990 8 28 1398.8199 5259
1990 8 29 1376.9800 3880
1990 8 30 1379.2600 3368
1990 9 3 1397.0500 4228
1990 9 4 1370.4000 3469
1990 9 5 1315.0500 3738
1990 9 6 1311.2800 4271
1990 9 10 1276.2400 3152
1990 9 11 1240.9700 2816
1990 9 12 1219.6400 3774
1990 9 17 1302.2000 6026
1990 9 18 1344.4200 6499
1990 9 23 945.1800 0
1990 9 24 1238.3000 1499
1990 9 25 1150.3000 1990
1990 9 30 848.0600 0
